name,age,zip
Philpot,51,61120
Gove,49,65500
Bays,40,98755
Cowan,55,26400
Rodriguez,40,72310
Westphal,58,71350
Mcarthur,41,50300
Davila,37,53540
Howard,47,12420
Barrett,55,39220
Mccollum,31,29400
Mckinney,32,45370
Gray,55,10500
Oliver,38,27190
Clemmons,39,02140
Rogers,28,89500
Schmidt,37,68780
Williams,43,49270
Cruz,34,72160
Shehee,41,21350
Prosser,30,14450
Romero,41,30250
Boone,56,78770
Williams,43,71240
Googe,54,05500
Clayton,35,33370
Barfoot,55,97319
Baker,65,73390
White,34,23130
Novetsky,57,63990
Perez,58,52240
Cormier,55,62780
Jones,58,57580
Metzger,53,50880
Westerlund,53,51400
Leon,57,55150
Petersen,46,09350
Painter,60,64300
Allen,59,63880
Senato,50,15400
Shelton,40,62116
Glass,58,35133
Caldwell,53,24150
Hernandez,58,15200
Robinson,41,30290
Banks,36,46100
Thornton,38,38210
Walker,46,11600
Wisman,32,98813
Perdue,47,89530
Hallberg,42,58600
White,51,65350
Meier,32,63119
Petersen,44,49400
Gordon,52,86120
Mathis,45,45170
Mulvey,37,17620
Fore,48,10200
Mitchell,59,46150
Nero,47,26310
John,49,27230
Scott,38,02320
Butler,42,76540
Harris,43,31160
Coburn,51,51400
Rudd,50,35630
Beebe,57,03430
Mcdonald,47,35235
Lucero,46,71530
Shoun,57,55600
Barnes,58,88630
Johnson,31,59390
Petersen,33,19260
Zuckerman,52,82700
Huddleston,51,50320
Tirey,55,32190
Goode,52,09300
Quigley,55,51310
Gibson,40,17260
Frey,41,58430
Karim,62,57400
Valentin,36,27110
Selby,42,19500
Mccaleb,41,17270
Knight,48,49160
Edwards,47,21140
Juarez,42,45490
Alvarez,48,33420
Dilworth,41,24560
Smith,42,83270
Bowen,40,09200
Holman,49,33220
Huber,55,33240
Arnold,33,62370
Ramos,47,08390
Jones,55,57580
Mosier,42,61320
Foster,27,38140
Odonnell,61,51370
Hicks,61,73250
Rodriguez,48,51800
Urick,20,65350
Bonson,57,42590
Williams,54,16700
Bureau,39,33220
Speight,43,91470
Taylor,59,19250
Lopez,48,63112
Ibarra,34,91740
Fay,62,85490
Kopecky,51,27930
Smith,35,80560
Tye,33,61270
Vick,39,27120
Cameron,35,72260
Dotson,48,33710
Romero,45,49330
Fink,56,86290
Chavez,76,47200
Shiver,60,14400
Shomo,48,62147
Brown,42,66500
Taylor,37,81540
Heredia,45,31430
Gordon,48,26230
Williams,57,72610
Mccowan,38,85600
Witherspoon,41,51400
Tandy,38,38930
Gunderson,44,62120
Pinkston,39,14700
Yanez,36,58330
Nelson,60,20160
Lejeune,45,57550
Jones,23,61100
Simmons,60,24130
Morales,33,56620
Garber,34,25250
Martinez,37,54115
Wilson,49,44580
Carter,34,89520
Gaarder,51,10210
Cronin,50,65200
Smith,48,08190
Edward,44,64450
Brown,40,79390
Cooney,47,51170
Aquilina,28,51500
Bement,39,66550
Bauer,38,11300
Armijo,62,28260
Clements,46,56800
Deans,28,95760
Wong,33,60190
Vannoy,41,50690
Wengerd,51,51390
Ruffin,41,53800
Welder,51,65200
Holland,49,64510
Skimehorn,59,71600
Dancy,58,04300
Mccool,34,26800
Mabry,60,80122
Gilbert,47,62127
Catron,49,16210
Hoffman,47,65230
Gamble,33,37500
Vanfleet,39,49460
Pounds,22,33210
Burns,34,85700
Heslop,50,52300
Mignot,44,33490
Gustafson,55,60800
Mead,36,53100
Sharpe,51,78470
Courtney,51,53400
Mccormick,50,52210
Brungardt,60,85250
Clark,43,54920
Walkup,40,59213
Pollock,39,62134
Justus,51,63980
Barr,46,03800
Varden,44,76730
Sneed,44,61130
Selvidge,58,83520
Ferrell,34,73630
Blanton,48,06000
Felts,61,64390
Valle,45,55110
Hayworth,34,01300
Evans,68,57220
Ortiz,55,28500
Gentery,53,02860
Christmas,35,26510
Evers,45,08300
Arabian,53,54450
Leary,61,60300
Blaine,30,64800
Adams,51,26570
Ritschard,43,26410
Smock,46,52230
Bailey,54,62175
Page,32,55300
Lewis,54,21120
Murphy,35,02160
Younker,50,30750
Elder,44,72300
Patino,54,66730
Joyner,53,22400
Taggart,53,35000
Williams,32,55110
Santana,51,79000
Kirkpatrick,39,27600
Faulkner,53,12800
Mullins,34,01310
Keith,64,89500
Juelfs,59,45260
Keith,58,74300
Brown,32,49120
Leung,56,89690
Downs,53,19700
James,46,83630
Bishop,50,63820
Ross,32,26260
Ares,59,61600
Green,42,24300
Bignall,40,07450
Marks,36,80160
Furman,64,60210
Pledger,39,62121
Cohen,46,59380
Deschamps,34,10110
Murray,63,45480
Wright,46,19130
Haug,45,02200
Lima,61,26460
Krikorian,52,51310
Purnell,48,85770
Cleveland,28,54450
Parks,51,56640
Parry,31,80190
Lewis,54,56730
Merkerson,47,97400
Rick,58,47310
White,60,33390
Fraley,59,21190
Lopez,47,54120
Gomez,54,80132
Guthrie,33,24130
Haynie,39,74150
Ellis,42,27800
Vandestreek,20,45680
Buckley,35,32800
Bueno,63,41310
Nowacki,43,35960
Mather,49,59190
Street,55,20200
Conner,49,52140
Marrero,39,16260
Stump,49,17120
Hedden,40,67160
White,29,14350
Privett,38,70150
Conley,54,52330
Carr,49,01260
Rogers,48,50370
Covington,61,38680
Kelly,34,80490
Torain,51,85580
Ditullio,51,60210
Mcmanus,42,73000
Bunnell,49,40250
Gibbs,45,64700
Johnson,44,83340
Parm,66,24410
Goins,46,68470
Boyd,55,54170
Killion,44,18170
Miller,56,42330
Warren,47,67700
Larson,47,95400
Klipfel,47,54290
Hunley,44,33470
Briggs,42,02140
Falconi,45,28270
Gunn,29,66720
Mcwilliams,61,84360
Kincaid,39,29850
Price,46,57130
Reay,59,20090
Perrine,28,65700
Williams,50,72470
Terry,36,68360
Sims,48,41370
Salgado,40,78160
Christie,48,09600
Berlinski,38,28700
Collis,61,76540
Urbina,56,60119
Canida,27,64260
Smith,46,57340
Durrant,55,52170
Jarvis,46,24410
Randall,55,09120
Giannotti,40,69860
Funk,48,17380
Fair,51,88350
Higginbotham,45,46800
Connell,49,87330
Whitecotton,60,03380
Knight,56,57240
Perez,52,95270
Addington,34,58490
Griffin,58,33710
Calvin,46,88240
Larsen,57,57700
Beaudion,28,18250
Shanks,52,02320
Stoner,46,39120
Hayes,41,17350
Denby,55,77230
Blue,53,57200
Bryant,56,40430
Whorton,38,59169
Ferrera,30,55300
Jones,54,53350
Jenkins,45,12230
Powell,38,07410
Williams,42,11320
Mangham,51,59740
Rose,41,42190
Juarez,52,01200
Lane,43,02400
Charriez,48,24300
Costello,47,14330
Combs,36,63500
Guymon,57,08260
Samaniego,45,24130
Roman,44,77550
Samuel,39,36230
Redmond,50,50200
John,41,02880
Parker,44,63190
Keller,42,33220
Wallace,40,36500
Thomas,58,26110
King,46,08220
Richard,58,60240
Griffin,41,58400
Phillips,40,11350
Heslop,40,17510
Welby,55,57590
Smith,56,55300
Venzke,54,05110
Foreman,49,70110
Perry,49,81110
Jacobsen,56,40170
Irby,46,29390
Vela,47,15000
Lovely,60,65100
Toomey,63,33420
Edward,28,64700
Qualls,38,01250
Frye,43,12270
Sliter,38,90170
Muniz,32,04170
Hill,38,12440
Elwood,58,84840
Parker,63,15250
Phillies,58,84310
Blake,39,64200
Vanscyoc,34,80160
Kelly,45,80250
Minton,35,36170
Rouse,34,61800
Nguyen,41,39120
Silveira,45,10140
Beamon,21,08310
Whitted,37,21570
Spencer,50,65350
Garcia,76,38142
Chandler,51,50450
Padilla,32,62380
Pryor,41,38134
Andrews,62,27220
Watkins,50,86330
Ragan,47,62560
Jones,52,14610
Velazquez,54,35133
Fleming,35,84490
Roscoe,53,33480
Abner,38,59310
Boyle,61,86200
Fountain,53,11700
Nash,24,49240
Gold,68,48330
Mccollum,45,89520
Cifuentes,31,60430
Perras,23,43150
Huskin,50,59380
Kern,56,62500
Kelly,55,08250
Kriser,37,62217
Wright,59,60240
Brooksher,53,60290
Hayes,44,74430
Masson,49,30580
Anderson,55,81430
Eads,32,34570
Martin,64,58120
Reinhart,53,71210
Jeffcoat,43,13340
Unger,32,80510
Klein,43,67260
Madsen,34,51170
Thrill,47,60600
Mckay,39,22260
Cobb,35,57960
Pope,45,42800
Hall,36,01190
Gillespie,26,52210
Cotton,32,01130
Hill,50,14700
Giuliano,48,71260
Meeks,25,16140
Costley,53,17170
Meidl,48,71250
Carr,31,16140
Tran,30,02760
Dotson,40,38970
Kelly,41,70160
Kucharski,55,33540
Peterson,57,57720
Bingham,52,04250
Blumberg,46,39300
Mahon,50,63310
Bryant,44,76450
Brunell,35,21450
Osorio,49,89600
Chiarello,51,51210
Goldberg,51,43200
Eddy,54,22530
Andersen,41,22140
Kafka,52,27310
Bass,29,14750
Lang,35,73330
Smith,35,10130
Mathias,45,55160
Burns,50,51300
Peiper,54,31220
Akin,39,68210
Pena,39,02300
Segura,42,62120
Starkey,41,10190
Fox,43,49520
Stringer,66,80160
Powell,45,80700
Scontras,58,65150
Allen,55,40360
Brown,46,35720
Mangual,41,58330
Sanchez,36,31350
Sundermeyer,22,31260
Bard,62,58500
Alonzo,32,31440
Lewis,52,30100
Serna,34,40200
Belanger,40,51120
Eames,49,63530
Farrey,46,89200
Dorton,18,86140
Nelsen,42,38460
Labelle,42,51300
Branam,29,10240
Davison,47,15170
Perez,46,27370
Davidson,29,55800
Johnson,37,10190
Cowell,37,26510
Hastings,33,63200
Barrios,40,02600
Thompson,38,38280
Murphy,34,60620
Erickson,28,40380
King,41,18300
Castillo,47,81170
Chambers,47,62179
Rabello,32,09250
Battle,35,90110
Delaney,34,42510
Andrade,41,51800
Herrera,46,61240
Clark,39,85800
Miller,35,19800
Mcglothin,60,09230
Scott,44,24370
Bennett,47,21110
Sears,51,48200
Collins,58,27300
Blessing,55,30330
Starrs,49,27930
Wilson,42,76540
Mayoka,49,60190
Desantis,39,12300
Taylor,47,60240
Mendez,54,35320
Pearsall,38,76380
Pruchnik,71,90400
Keeling,43,52290
Garcia,44,40260
Floresca,36,60150
Landreth,47,76220
Rogers,45,20125
Caldwell,49,69850
Schneider,32,72110
Skinner,49,26460
Tomlin,58,34360
Brown,34,30250
Davis,46,82340
Padilla,19,42320
Bozeman,40,83890
Lino,39,21110
Myers,42,16140
Thomas,40,22720
Mellinger,32,54370
Roush,36,57200
Robbins,53,31550
Hanson,55,86480
Routt,43,29233
Cleary,46,33920
Knight,51,55130
Rosso,26,31120
Rice,13,12310
Little,59,32230
Noriega,49,45220
Dixon,34,02800
King,47,62128
Hinkle,36,89460
Smith,39,51600
Scott,44,51420
Dean,59,54210
Johnson,53,55300
Clapper,57,21220
Houston,54,26110
Licon,49,57730
Brantley,50,11420
Woods,41,82500
Hansen,31,03160
Brinkman,37,80110
Agee,49,27600
Johnson,40,02160
Swan,51,40260
Solis,33,64190
Parker,45,65400
Osmer,44,07190
Reed,52,31310
Singletary,42,52400
Rodriquez,51,19560
Thomas,50,48210
Peno,35,22240
Silver,58,14740
Ashford,46,21420
Feliciano,64,21120
Mcdaniel,59,32160
Doerr,44,71400
Botts,45,84400
Silva,48,72700
Perrier,41,52110
Kennon,53,12330
Buchanan,63,95270
Tice,51,19300
Meyer,27,40190
Cone,45,76111
Konowal,41,78260
Vieyra,47,39240
Frawley,46,06440
Ward,29,07660
Young,32,76111
Bain,40,85430
Gerard,64,80140
Walker,33,98733
Thompson,51,98741
Ford,50,27270
Cortese,65,25440
Bossey,30,70300
Peterson,57,62810
Griggs,54,02160
Ramirez,46,10380
Mccoy,57,38930
Hughes,43,27440
Tolentino,42,03160
Shaw,55,38710
Rosales,52,40180
Smith,41,71600
Loffelbein,43,95420
Hamilton,44,69770
Fuhrman,64,80430
Lewis,45,91070
Medrano,42,68210
Garcia,47,54800
Goodson,50,67170
Lybert,54,62120
Hoyle,49,58450
Brodsky,63,14210
Rife,43,43410
Mochizuki,42,21410
Kennedy,47,98790
Snyder,39,77700
Freeman,45,34150
Patterson,51,53440
Wheelock,40,67520
Moon,44,76780
Culpepper,49,67370
Mckenna,38,21320
Holmes,56,12000
Bogdan,39,16250
Snyder,40,01230
Brecht,50,76750
Kuykendall,50,59950
Garnes,47,38112
Richeson,33,15400
Brock,50,27190
Briscoe,60,51120
Fitz,55,98773
Tonge,55,59550
Grimmer,41,24520
Scott,42,50330
Ward,46,08430
Cruz,46,65700
Pressley,52,33510
Moulton,39,30580
Causey,33,78660
Baird,44,41310
Vivian,46,52120
Roder,71,08430
Beeson,34,38690
Johnson,40,18140
Shorey,44,21610
Everly,49,29800
Smith,43,46090
Skinner,31,47700
West,43,10200
James,46,17330
Dansby,21,80800
Wilson,41,79300
Lancaster,39,50750
Verhaag,44,65140
Gutierrez,41,25440
Holt,60,63980
Greco,46,03210
Dudley,47,39300
Fenton,48,42500
Johnson,43,02880
Moody,42,03410
Parker,51,38510
Gilbertson,53,59440
Gillespie,63,42540
Lee,35,81440
Anderson,39,52320
Kimbrough,42,86600
Williams,50,80700
Thomas,46,49140
Smith,69,76270
Davis,44,02850
Belanger,48,14440
Hagen,26,21110
Vanscoy,47,21500
King,36,03500
Johnson,62,72310
Wilson,48,01420
Ream,32,56390
Merrill,49,09300
Navarro,68,50110
Mckinley,57,20236
Christy,49,50570
Weber,43,39230
Forster,33,56240
Smith,56,74500
Harward,45,78200
Rickett,56,11120
Parrish,35,28170
Sexton,52,65400
Welty,43,08260
Rogge,56,27780
Paladino,53,51290
Branstetter,32,38470
Anderson,48,50630
Villarreal,55,57930
Luis,66,81440
Allen,41,29190
Chitwood,46,42720
Fontaine,47,76690
Gallegos,54,19200
Murry,49,50270
Morgan,48,42370
Dombrowski,51,63200
Valadez,31,24420
Jackson,44,61250
Whitaker,42,30730
Schumann,48,54290
Turley,59,35640
Rice,53,38330
Fabre,44,08800
Bass,43,39380
Rankins,48,70000
Riley,47,45120
Keaton,42,80290
Guhl,49,06750
Korte,50,33360
Fridley,37,51530
Guerrero,53,73800
Cheek,48,54470
Wierzbicki,53,14190
Sacarello,43,55260
Traylor,29,64120
Bueckers,41,17340
Weber,36,42110
Montano,46,97260
Bell,54,63570
Meek,44,01800
Youngblood,27,80370
Defibaugh,31,76430
Pinkett,50,70130
Salem,41,84390
Higginbotham,44,24600
Beard,29,16700
Dwyer,58,29730
Dooley,49,04260
Altman,45,58800
Hubbard,53,79370
Rowe,47,62870
Walker,43,16190
Robinson,55,20224
Valverde,50,08110
Engleman,65,16150
Longshore,54,57820
Aguirre,34,42460
Dixon,43,41150
Goldsmith,40,08270
Nielsen,66,66440
Libby,43,70110
Sanchez,56,25510
Ball,34,57365
Peters,32,62118
Snider,49,62118
Dyer,43,05500
Owens,46,60420
Lamb,40,14270
Barbee,50,43380
Riddle,36,10240
Hansen,44,20270
Woodrow,57,77450
Dutton,49,32220
Koenen,58,31440
Jarrett,42,14600
Whitenton,51,16300
Velez,47,39230
Barnhart,38,51370
Marciano,31,08400
Cash,61,40200
Blubaugh,49,54620
Johndrow,60,65140
Carmichael,45,66480
Perryman,48,12700
Smith,64,70240
Burgess,48,59850
Nieves,41,61270
Hill,29,43500
Morris,42,12130
Mccarty,36,58270
Dabrowski,36,50170
Meddaugh,53,14400
Carsey,51,09100
Macomber,50,34380
Simmons,45,50470
Behanna,52,21440
Bland,48,19290
Sanzotta,41,77910
Harris,46,41120
Merino,25,27370
Hamilton,54,70160
Coombs,37,80230
Caudillo,48,08220
Geiger,38,16140
Hammond,50,91630
Layne,59,62500
Huckins,50,21360
Phelps,46,88140
Kitchen,49,12320
Gonzales,50,24130
Cooksley,54,58210
Chandler,45,49500
Johns,52,76560
Perez,44,54400
Stacks,38,85140
Zingler,54,27930
Keith,53,31370
Weaver,38,14320
Keys,28,13480
Macy,19,74140
Bell,41,35150
Bowthorpe,57,55210
Hayes,37,86190
Cherry,49,30230
Thompson,67,80400
Miller,47,67260
Fitzgerald,48,42390
Truett,35,41220
Sparks,54,63150
Pope,56,28310
Morse,47,41110
Parker,37,51300
Lee,44,81500
Ramirez,39,60330
Brunson,57,25510
Chapman,46,59270
Mccusker,35,97231
Joeckel,49,89130
Mackey,24,81090
Ford,40,46090
Brunton,39,31110
Brunton,61,24750
Hudson,58,55000
Russell,43,04400
Carleton,52,76220
Koval,60,32430
Mays,32,15190
Hogan,31,70210
Gallinari,34,68210
Sirmans,41,27460
Penton,47,16150
Works,43,30570
Smith,40,57420
Gilbreath,46,74290
Delvecchio,53,31230
Whitson,52,54740
Knauf,28,01250
Tollison,40,51480
Howell,43,30260
Easton,56,34130
Jordan,37,64520
Smith,70,83190
Poulin,50,21110
Vanvalkenbur,49,86190
Louque,56,72600
Bailey,57,27810
Kelley,41,08700
Braud,34,20218
Moore,29,12120
Gilliam,40,50170
Cory,63,67530
Knox,36,05400
Chapman,33,53320
Walsh,47,07200
Schreiber,33,10160
Rice,56,38510
Stanton,56,35210
Loughry,46,50580
Kimber,33,25120
Mccatty,18,25650
Thomas,50,76780
Bock,37,52340
Williams,51,77510
Oshea,34,03500
Willis,51,24420
Lewis,13,58490
Lizardi,51,31290
Dow,39,71150
Lopez,59,47130
Yoxall,38,66360
Miranda,40,07440
Lichtenberg,45,45190
Jarrell,35,38380
Douglas,62,45270
Pena,51,33410
Taylor,44,13123
Valdez,50,28480
Ambrosino,43,02270
Campbell,53,89130
Wiglesworth,64,04250
Wilmore,41,40300
Thissen,61,73100
Threadgill,55,82150
Fish,45,35380
French,54,91360
Manning,29,38140
Robertson,33,01300
Ocasio,50,49260
Roberson,43,62185
Schreckengost,26,02810
Robinson,39,45330
Meyer,53,25350
Venezia,51,51370
Sprague,41,52500
Hurst,71,23700
Macina,69,50400
Crawford,62,67310
Resendez,46,49530
Turner,69,52310
Fleming,42,49500
Gutierrez,48,56490
Bauman,41,26410
Schon,42,14670
Earl,44,64130
Nesbitt,31,51530
Seide,49,39170
Robbins,39,70400
Ragan,66,65250
Larsen,46,80640
Mccall,55,40240
Miller,54,15110
Fowler,37,87890
Christiano,22,08140
Velis,33,82230
Miller,52,32170
Beanblossom,36,11300
Rogers,56,55000
Thompson,42,08300
Abercrombie,33,80700
Stafford,50,72220
Reed,60,21340
Simard,35,76210
Haas,44,14140
Escalera,42,02240
Mejia,32,41310
Harrington,50,54116
Postal,37,30110
Cox,26,87310
Johnson,45,62760
Moore,47,19130
Plungy,51,76540
Emanuel,56,02140
Lindeman,61,89740
Kim,53,77580
Conboy,63,52150
James,40,62990
Jarrell,51,22380
Palka,32,65170
Brown,41,68510
Vawter,50,68220
Gormley,21,63520
Commings,38,54610
Holland,42,76560
Hicks,39,60740
Thomson,56,64460
Smith,38,88370
Taylor,52,17150
Pollitt,33,08400
Warren,42,77440
Quinn,44,57400
Larrick,38,50250
Whitson,41,65360
Furrer,53,95640
Noble,46,51170
Davidson,43,32220
Beckman,33,38550
Ligon,65,62260
Waters,50,77640
Tarwater,60,77670
Murray,51,17400
Raef,41,20243
Turner,53,44150
Monroe,21,10200
Waldow,48,01200
Miller,49,30730
Roten,32,35130
Noguera,44,55190
Decker,42,62122
Wojcik,59,16710
White,50,14220
Nason,29,98875
Stinson,51,78540
Norton,46,71700
Smith,41,84390
Arnett,56,80200
Dunston,55,29170
Garcia,19,82250
Valenzuela,70,67230
Ooten,45,81800
Somogyi,41,11800
Morrison,52,33540
Salgado,55,59112
Washington,57,57565
Mccumber,45,08450
Gallucci,46,32420
Gore,59,72600
Sanders,28,16270
Ruiz,42,62129
Lomax,55,01230
Davis,46,48400
Krueger,36,24380
Fratta,25,11330
Northrup,46,24600
Shepherd,47,02330
Burch,49,78114
Marple,64,21390
Hengl,55,83270
Chapman,53,80190
Kowalczyk,38,46600
Schenck,35,54470
Gallagher,36,33710
Proudfoot,58,55120
Rawlins,48,39150
Bertram,66,64160
Gates,54,64330
Dobbs,53,61470
Booker,60,31450
Marcum,46,54290
Mims,40,39570
Waters,46,08140
Dean,45,45390
Ward,48,14480
Nelson,40,47700
Easterling,50,19170
Walker,51,24600
Birt,39,20270
Garnett,56,60300
Senske,41,20222
Garcia,54,49610
Isola,22,51170
Anderson,32,88150
Jessop,49,33480
Robinson,41,02000
Carrere,54,28220
Cruz,58,46160
Howard,55,33910
Pemberton,42,77126
Jones,36,72800
Charles,43,84600
Neal,49,33220
Petty,38,56140
Matlock,47,25690
Powell,49,42810
Hampton,63,73440
Rader,32,32300
Bolan,44,20218
Brown,40,67710
Lacourse,34,28290
Marriner,33,32230
Strickland,40,64460
Grant,42,27480
Freeman,50,80250
Santos,26,86370
Hema,51,31660
Armstrong,51,87230
Velasco,44,33670
Kirby,31,03390
Hickey,62,02300
Peters,52,38430
Toole,38,22600
Stolz,49,65270
Harper,43,55220
Goins,50,02500
Kirby,38,56850
Pelletier,47,80190
Beal,38,54360
Cuomo,42,21290
Guillen,44,17400
Laughlin,36,57430
Blau,46,09110
Freeman,44,15290
Green,46,70190
Matthews,57,24190
Casey,66,21121
Bushee,47,23700
Ragland,26,62610
Glenn,40,63990
Ovalle,49,21350
Biddle,18,09300
Gregory,43,50270
Clark,57,08390
Clos,45,41800
Troyer,37,35460
Durham,51,01290
King,45,60810
Wilkens,55,16130
Shabel,52,57660
Rodriguez,50,69580
Panek,50,54370
Roberts,67,14117
Miller,43,14490
Allen,69,02160
Beresford,35,83840
Rue,51,86310
Creighton,57,57590
Duerr,46,32150
Henderson,53,45390
Miller,62,69140
Holmquist,57,57710
Barber,34,12420
Blackburn,39,17700
Darling,36,45170
Sondrini,44,49450
Williams,43,52210
Buck,40,62140
Milligan,48,48500
Petersen,40,15400
Griego,43,67130
Suggs,40,59496
Hale,33,58440
Clark,54,19600
Hale,53,91540
Mellin,50,30290
Schmidt,44,27260
Bigelow,60,43160
Havir,40,28130
Patterson,58,02850
Garcia,59,50150
Oroark,52,50490
Cockrill,57,30260
Reyes,46,08220
Ludwig,41,81990
Bishop,46,40700
Petersen,43,29640
Cowan,32,65250
Vanhampler,52,39190
Collins,35,50470
Paulino,48,14170
Jude,32,54200
Charbonneau,45,88170
Smith,44,10270
Metz,43,46100
Franty,55,47700
Duran,43,02420
Mclellan,45,25640
Dunlap,25,38450
Nesbit,56,71190
Matthew,72,16120
Senay,29,31480
Gustafson,66,54180
Reeves,41,22410
Hensley,43,24170
Tessier,59,50410
Park,49,13140
Williams,41,63460
Jones,43,41310
Buczek,51,14490
James,42,02240
Johnson,55,57720
Johnson,40,20116
Armstrong,28,73410
Jones,54,69460
Hills,29,98729
Page,36,60870
Camacho,58,87310
Henry,46,14140
Chavez,49,69440
Baker,57,57670
Walker,51,29260
Willis,52,31800
Mccaslin,49,48800
Mackinnon,59,27110
Waters,38,34520
Swamp,58,50410
Larson,51,42160
Everett,34,79140
Regalado,63,02400
Casey,39,59554
Butler,42,76220
Gardner,46,23300
King,33,22610
Chaney,49,80200
Johnson,38,20167
Burgess,43,62870
Hinojosa,54,82400
Hasselman,51,50390
Flynn,24,02480
Pemberton,54,54330
Lee,46,51210
Mackey,53,41800
Williams,54,07000
Schmidt,43,57220
Baum,60,80110
Weeks,50,19230
Hancock,52,39260
Teel,52,53110
Leavy,48,53470
Lacomb,50,45210
Peak,44,06850
Macon,39,65190
Adams,40,80430
Tesch,28,11580
Anderson,63,63570
Anderson,49,28270
Wargo,34,02290
Mancini,56,85140
Katz,55,59288
Moore,57,14850
Armstrong,42,13009
Borovec,33,14610
Rollins,55,54330
Cooper,31,26300
Judd,43,62116
Davis,65,76650
Rickon,36,55500
Carroll,46,70110
Montes,23,60130
Albee,41,65260
Salas,35,58150
Luer,52,51340
Preece,32,76450
Valdez,60,62270
Thompson,28,71110
Bibee,43,81990
Schiller,50,01090
Reder,57,54450
Graves,36,76890
Wynn,40,45300
Marbut,45,47350
Hammack,50,05480
Nieves,51,02840
Browne,40,72310
Casares,15,33420
King,54,28290
Collin,49,60510
Starr,67,92150
Hanley,36,24540
Crook,48,26240
Cervantes,47,65200
Selestewa,51,20212
Fisher,41,56950
Alfred,48,86390
Wilson,58,35270
Gill,33,37140
Evanich,63,74560
Arredondo,45,14810
Wood,30,59139
Walsh,56,18130
Tiemens,32,76460
Barkley,46,30360
Godfrey,41,56120
Baez,42,68470
Zwiebel,50,74130
Gallagher,59,76970
Mcneal,54,32170
Scott,38,76850
Norris,39,57350
Neal,39,67480
Demmons,34,95550
Jenkins,42,28700
Murphy,48,82700
Ortiz,41,42630
Hong,50,02140
Timmins,40,30200
Fischer,46,44620
Ewell,34,89560
Bates,53,98719
Sheffield,46,50500
Johnson,37,27490
Fairey,44,61800
Wilson,50,98729
Cunningham,45,27210
Downs,50,74140
Mackenzie,37,53300
Baltes,37,31410
Mcdole,47,88500
Lewis,34,12370
Sorbello,49,56400
Maki,42,61160
Carter,48,38122
West,40,12140
Dooley,48,64470
Whitesel,31,58220
Flamand,42,23260
Swofford,50,54115
Klish,42,80690
Alston,36,27950
Brox,51,02540
Thompson,37,51300
Kempf,42,20226
Pritchett,44,88000
Driver,68,33340
Rubio,51,57860
Frazier,50,49680
Blake,45,27230
Perry,54,11540
Ryan,51,39130
Cecchini,62,31160
Morgan,42,08430
Nuzback,44,80580
Lue,34,38300
Griffin,60,49100
Tyree,37,82200
Trantham,46,71640
Reuter,35,67160
Hoffman,54,77440
Mcneal,59,45250
Padilla,49,54470
Lee,62,29260
Ferguson,42,19270
Hopson,42,42800
Cantu,62,76260
Craft,59,71480
Wittwer,58,81140
Wilson,43,80290
Williams,33,37460
Deiss,48,27500
Jordan,56,61170
Henningsen,60,49520
Bell,44,86330
Delara,43,25640
Chandler,54,45300
Lee,32,55260
Hilton,54,21121
Harris,54,32810
Shepherd,48,31590
Looney,35,97670
Chan,39,87400
Aguiar,53,80132
Blenden,62,84570
Banks,47,31240
Flitter,40,26410
Anderson,55,67660
Lee,52,83690
Rodriguez,45,50250
Duncan,45,11140
Purdy,33,73230
Nilson,64,16420
Kratz,54,89190
Holly,47,76630
Berry,30,68440
Coriell,69,31600
Morris,46,76410
Pounds,42,76440
Bland,28,64120
Banks,44,64160
Harden,60,10270
Buchanan,53,55190
Yoo,50,28800
Czapor,38,68570
Nez,45,53270
Gelles,49,67270
Jinks,53,10190
Phillips,34,30250
Blank,52,10500
Trapp,36,32300
Williams,46,21400
Thomas,61,17220
Prince,33,52700
Johnson,50,08000
Mathew,37,32600
Sisson,63,36340
Turner,31,59144
Longoria,41,11320
Anders,37,28700
Francis,49,33660
Lang,36,19300
Smith,50,63700
Swick,54,16300
Jesse,43,57340
Baker,50,50870
Griffin,46,38350
Clark,43,32360
Schmidt,35,33190
Brendal,53,88140
Barksdale,37,23200
Konon,67,74350
Villarreal,40,40290
Vella,71,40250
Castillo,25,01600
Hull,51,51170
Loffler,36,33410
Almy,35,08090
Schulte,50,76850
Bott,47,43150
Martinez,48,14240
Vanzant,59,69170
Connally,44,67600
Bahlmann,43,68290
Macaluso,36,77165
Rocha,26,48230
Thomas,39,66500
Maeder,60,51390
Shrefler,40,64330
Layfield,46,23700
Cunningham,38,16400
Blanco,51,80290
Ellis,41,54830
Cisneros,48,71490
Hampshire,53,47700
Rigdon,47,35340
Vitale,39,04150
Valdez,39,97490
Brown,55,76280
Kincaid,47,77730
Wager,44,49400
Novotny,51,32140
Faircloth,38,74210
Scott,41,76460
Barkhimer,42,60640
Strauss,42,48300
Poole,64,94460
Cain,39,84360
Learn,46,23500
Rodriguez,41,76440
Giannavola,37,54450
Salazar,47,03140
Gallagher,50,75008
Johnson,52,79500
Hathaway,48,85670
Giorgi,42,57600
Seaton,44,36130
Reed,48,60112
Thompson,46,31580
Abernethy,49,25500
Thomas,38,04870
Villa,67,77250
Castellana,42,89310
Huerta,37,31450
Natale,30,58230
Baker,51,84390
Pointer,49,86200
Bellamy,35,62810
Wahba,44,42410
Magana,50,72170
Barone,45,56190
Lyons,46,28330
Tyndall,42,64350
